"DesignID"	"Readcount"
"ADCK5_3"	14
"ADCY1_0"	25
"ADCY1_1"	68
"ADCY1_2"	147
"ADCY1_3"	104
"ADCY10_0"	1
"ADCY10_1"	413
"ADCY10_2"	18
"ADCY10_3"	131
"ADCY10_4"	24
"ADCY10_5"	220
"ADCY10_6"	499
"ADCY2_0"	36
"ADCY2_1"	83
"ADCY2_2"	14
"ADCY2_3"	127
"ADCY2_4"	152
"ADCY3_0"	16
"ADCY3_1"	198
"ADCY3_2"	124
"ADCY3_3"	144
"ADCY3_4"	93
"ADCY3_5"	93
"ADCY4_0"	86
"ADCY4_1"	83
"ADCY4_2"	179
"ADCY5_0"	278
"ADCY5_1"	169
"ADCY5_2"	225
"ADCY5_3"	240
"ADCY5_4"	286
"ADCY6_0"	219
"ADCY6_1"	249
"ADCY6_2"	107
"ADCY6_3"	257
"ADCY7_0"	95
"ADCY7_1"	46
"ADCY7_2"	40
"ADCY7_3"	405
"ADCY8_0"	51
"ADCY8_1"	146
"ADCY8_2"	128
"ADCY8_3"	341
"ADCY9_0"	41
"ADCY9_1"	2
"ADCY9_2"	19
"ADCY9_3"	97
"ADCYAP1_0"	32
"ADCYAP1_1"	27
"ADCYAP1_2"	125
"ADCYAP1_3"	219
"ADCYAP1R1_0"	276
"ADCYAP1R1_1"	185
"ADCYAP1R1_2"	693
"ADCYAP1R1_3"	94
"ADD1_0"	113
"ADD1_1"	133
"ADD1_2"	53
"ADD1_3"	232
"ADD1_4"	377
"ADD2_0"	87
"ADD2_1"	901
"ADD2_2"	5
"ADD2_3"	116
"ADD2_4"	40
"ADD2_5"	116
"ADD2_6"	56
"ADD2_7"	67
"ADD2_8"	141
"ADD2_9"	1105
"ADD2_10"	76
"ADD3_0"	94
"ADD3_1"	481
"ADD3_2"	470
"ADD3_3"	95
"ADH1A_0"	33
"ADH1A_1"	12
"ADH1B_0"	43
"ADH1B_1"	14838
"ADH1B_2"	30
"ADH1B_3"	34
"ADH4_0"	124
"ADH4_1"	40
"ADH4_2"	28
"ADH4_3"	137
"ADH5_0"	59
"ADH5_1"	103
"ADH5_2"	89
"ADH6_0"	45
"ADH6_1"	357
"ADH6_2"	14
"ADH6_3"	58
"ADH7_0"	219
"ADH7_1"	200
"ADH7_2"	68
"ADH7_3"	171
"ADHFE1_0"	163
"ADHFE1_1"	74
"ADHFE1_2"	8
"ADI1_0"	13
"ADI1_1"	228
"ADI1_2"	23
"ADI1_3"	18
"ADI1_4"	157
"ADI1_5"	6
"ADIG_0"	31
"ADIG_1"	29
"ADIG_2"	40
"ADIPOQ_0"	59
"ADIPOQ_1"	60
"ADIPOQ_2"	72
"ADIPOQ_3"	136
"ADIPOQ_4"	1404
"ADIPOR1_0"	13
"ADIPOR1_1"	72
"ADIPOR1_2"	17
"ADIPOR1_3"	43
"ADIPOR2_0"	34
"ADIPOR2_1"	44
"ADIPOR2_2"	101
"ADK_0"	44
"ADK_1"	6
"ADK_2"	437
"ADK_3"	178
"ADM_0"	109
"ADM_1"	75
"ADM_2"	35
"ADM_3"	111
"ADM2_0"	30
"ADM2_1"	198
"ADM2_2"	60
"ADM2_3"	35
"ADNP_0"	10
"ADNP_1"	118
"ADNP_2"	234
"ADNP2_0"	37
"ADNP2_1"	9
"ADNP2_2"	19
"ADNP2_3"	144
"ADO_0"	3
"ADO_1"	1
"ADORA1_0"	106
"ADORA1_1"	11
"ADORA1_2"	1
"ADORA1_3"	211
"ADORA2A_0"	80
"ADORA2A_1"	73
"ADORA2A_2"	45
"ADORA2A_3"	165
"ADORA2B_0"	84
"ADORA2B_1"	36
"ADORA2B_2"	12
"ADORA2B_3"	56
"ADORA3_0"	14
"ADORA3_1"	151
"ADORA3_2"	137
"ADORA3_3"	58
"ADORA3_4"	205
"ADORA3_5"	172
"ADORA3_6"	75
"ADORA3_7"	379
"ADORA3_8"	126
"ADORA3_9"	85
"ADORA3_10"	77
"ADPGK_0"	83
"ADPGK_1"	16
"ADPRH_0"	128
"ADPRH_1"	201
"ADPRH_2"	108
"ADPRH_3"	18
"ADPRH_4"	39
"ADPRH_5"	125
"ADPRHL1_0"	147
"ADPRHL1_1"	129
"ADPRHL1_2"	10
"ADPRHL1_3"	486
"ADPRHL2_0"	23
"ADPRHL2_1"	132
"ADPRHL2_2"	6
"ADPRHL2_3"	70
"ADPRHL2_4"	74
"ADPRHL2_5"	140
"ADRA1A_0"	181
"ADRA1A_1"	651
"ADRA1A_2"	64
"ADRA1A_3"	35
"ADRA1A_4"	761
"ADRA1A_5"	181
"ADRA1B_0"	354
"ADRA1B_1"	237
"ADRA1B_2"	3
"ADRA1D_0"	220
"ADRA1D_1"	3
"ADRA1D_2"	9
"ADRA1D_3"	112
"ADRA2A_0"	121
"ADRA2A_1"	15
"ADRA2B_0"	29
"ADRA2B_1"	3621
"ADRA2B_2"	84
"ADRA2C_0"	8
"ADRB1_0"	89
"ADRB1_1"	29
"ADRB2_0"	33
"ADRB2_1"	26
"ADRB3_0"	69
"ADRB3_1"	35
"ADRBK1_0"	121
"ADRBK1_1"	125
"ADRBK1_2"	78
"ADRBK2_0"	121
"ADRBK2_1"	135
"ADRM1_0"	93
"ADRM1_1"	20
"ADRM1_2"	110
"ADRM1_3"	2
"ADSL_0"	39
"ADSL_1"	72
"ADSL_2"	143
"ADSS_0"	51
"ADSS_1"	56
"ADSS_2"	43
"ADSS_3"	12
"ADSSL1_0"	544
"ADSSL1_1"	119
"ADTRP_0"	209
"ADTRP_1"	59
"ADTRP_2"	62
"ADTRP_3"	510
"AEBP1_0"	27
"AEBP1_1"	23
"AEBP1_2"	38
"AEBP1_3"	130
"AEBP2_0"	232
"AEBP2_1"	7369
"AEBP2_2"	509
"AEN_0"	783
"AEN_1"	41
"AEN_2"	21
"AEN_3"	282
"AES_0"	71
"AES_1"	387
"AES_2"	53
"AES_3"	47
"AES_4"	176
"AES_5"	57
"AFAP1_0"	88
"AFAP1_1"	135
"AFAP1_2"	496
"AFAP1_3"	24
"AFAP1_4"	173
"AFAP1_5"	157
"AFAP1L1_0"	56
"AFAP1L1_1"	66
"AFAP1L1_2"	198
"AFAP1L1_3"	206
"AFAP1L2_0"	55
"AFAP1L2_1"	55
"AFAP1L2_2"	208
"AFF1_0"	9
"AFF1_1"	64
"AFF1_2"	350
"AFF1_3"	186
"AFF1_4"	287
"AFF1_5"	178
"AFF2_0"	485
"AFF2_1"	117
"AFF2_2"	164
"AFF2_3"	106
"AFF2_4"	56
"AFF3_0"	340
"AFF3_1"	206
"AFF3_2"	83
"AFF3_3"	373
"AFF3_4"	393
"AFF3_5"	868
"AFF4_0"	20
"AFF4_1"	64
"AFF4_2"	114
"AFG3L2_0"	37
"AFG3L2_1"	26
"AFG3L2_2"	91
"AFM_0"	67
"AFMID_0"	69
"AFMID_1"	143
"AFP_0"	235
"AFP_1"	252
"AFP_2"	62
"AFP_3"	312
"AFTPH_0"	66
"AFTPH_1"	113
"AFTPH_2"	261
"AFTPH_3"	313
"AFTPH_4"	35
"AFTPH_5"	134
"AGA_0"	493
"AGA_1"	25
"AGA_2"	22
"AGAP1_0"	353
"AGAP1_1"	430
"AGAP1_2"	538
"AGAP2_0"	47
"AGAP2_1"	134
"AGAP2_2"	199
"AGAP2_3"	36
"AGAP2_4"	426
"AGAP3_0"	95
"AGAP3_1"	15
"AGAP3_2"	151
"AGAP3_3"	56
"AGAP5_0"	41
"AGAP6_0"	23
"AGAP6_1"	170
"AGBL1_0"	100
"AGBL1_1"	517
"AGBL1_2"	39
"AGBL1_3"	80
"AGBL2_0"	19
"AGBL2_1"	75
"AGBL3_0"	182
"AGBL3_1"	62
"AGBL3_2"	872
"AGBL4_0"	35
"AGBL4_1"	26
"AGBL4_2"	118
"AGBL4_3"	108
"AGBL5_0"	417
"AGBL5_1"	45
"AGBL5_2"	15
"AGBL5_3"	735
"AGER_0"	169
"AGER_1"	1152
"AGER_2"	497
"AGFG1_0"	138
"AGFG1_1"	156
"AGFG1_2"	157
"AGFG1_3"	654
"AGFG1_4"	26
"AGFG2_0"	21
"AGFG2_1"	165
"AGFG2_2"	45
"AGFG2_3"	53
"AGGF1_0"	65
"AGGF1_1"	59
"AGGF1_2"	33
"AGGF1_3"	226
"AGK_0"	118
"AGK_1"	96
"AGK_2"	120
"AGL_0"	34
"AGL_1"	170
"AGL_2"	39
"AGL_3"	234
"AGL_4"	281
"AGL_5"	0
"AGMAT_0"	11
"AGMAT_1"	56
"AGMAT_2"	19
"AGMAT_3"	13
"AGMAT_4"	302
"AGMO_0"	24
"AGMO_1"	93
"AGMO_2"	589
"AGPAT1_0"	25
"AGPAT1_1"	810
"AGPAT1_2"	284
"AGPAT2_0"	1601
"AGPAT2_1"	389
"AGPAT2_2"	191
"AGPAT2_3"	144
"AGPAT3_0"	104
"AGPAT3_1"	40
"AGPAT3_2"	172
"AGPAT4_0"	237
"AGPAT4_1"	260
"AGPAT4_2"	143
"AGPAT4_3"	17
"AGPAT5_0"	35
"AGPAT5_1"	33
"AGPAT5_2"	102
"AGPAT5_3"	37
"AGPAT6_0"	134
"AGPAT6_1"	81
"AGPAT6_2"	111
"AGPAT9_0"	247
"AGPAT9_1"	169
"AGPAT9_2"	87
"AGPAT9_3"	33
"AGPHD1_0"	167
"AGPHD1_1"	103
"AGPHD1_2"	425
"AGPHD1_3"	193
"AGPS_0"	3
"AGPS_1"	16
"AGPS_2"	29
"AGPS_3"	105
"AGR2_0"	3498
"AGR2_1"	20
"AGR2_2"	31
"AGR2_3"	53
"AGR3_0"	1800
"AGR3_1"	73
"AGR3_2"	106
"AGRN_0"	6
"AGRN_1"	90
"AGRN_2"	55
"AGRN_3"	47
"AGRN_4"	84
"AGRN_5"	408
"AGRP_0"	90
"AGRP_1"	124
"AGRP_2"	90
"AGRP_3"	22
"AGT_0"	2260
"AGT_1"	87
"AGT_2"	82
"AGT_3"	79
"AGTPBP1_0"	286
"AGTPBP1_1"	4177
"AGTPBP1_2"	69
"AGTR1_0"	180
"AGTR1_1"	10
"AGTR1_2"	100
"AGTR2_0"	75
"AGTR2_1"	104
"AGTRAP_0"	72
"AGTRAP_1"	433
"AGTRAP_2"	292
"AGTRAP_3"	518
"AGTRAP_4"	62
"AGTRAP_5"	29
"AGTRAP_6"	63
"AGTRAP_7"	629
"AGXT_0"	186
"AGXT_1"	95
"AGXT_2"	128
"AGXT_3"	124
"AGXT_4"	66
"AGXT_5"	45
"AGXT2_0"	15
"AGXT2_1"	189
"AGXT2_2"	124
"AGXT2_3"	269
"AGXT2L1_0"	258
"AGXT2L1_1"	587
"AGXT2L1_2"	113
"AGXT2L1_3"	47
"AGXT2L2_0"	46
"AGXT2L2_1"	35
"AGXT2L2_2"	44
"AGXT2L2_3"	4
"AHCY_0"	389
"AHCY_1"	8
"AHCY_2"	40
"AHCY_3"	129
"AHCYL1_0"	237
"AHCYL1_1"	275
"AHCYL1_2"	116
"AHCYL1_3"	88
"AHCYL1_4"	110
"AHCYL2_0"	3675
"AHCYL2_1"	3353
"AHCYL2_2"	316
"AHCYL2_3"	138
"AHCYL2_4"	861
"AHCYL2_5"	329
"AHDC1_0"	49
"AHI1_0"	206
"AHI1_1"	454
"AHI1_2"	93
"AHNAK_0"	24
"AHNAK_1"	3
"AHNAK_2"	555
"AHNAK_3"	244
"AHNAK2_0"	11
"AHNAK2_1"	31
"AHNAK2_2"	184
"AHNAK2_3"	22
"AHR_0"	1018
"AHR_1"	262
"AHR_2"	91
"AHRR_0"	287
"AHRR_1"	318
"AHSA1_0"	24
"AHSA1_1"	24
"AHSA2_0"	31
"AHSA2_1"	1
"AHSG_0"	16
"AHSG_1"	200
"AHSG_2"	40
"AHSG_3"	164
"AHSG_4"	125
"AHSP_0"	11
"AHSP_1"	15
"AHSP_2"	16
"AHSP_3"	43
"AICDA_0"	57
"AICDA_1"	15315
"AICDA_2"	79
"AICDA_3"	104
"AIDA_0"	92
"AIDA_1"	7
"AIF1_0"	552
"AIF1_1"	44
"AIF1_2"	87
"AIF1_3"	35
"AIF1_4"	109
"AIF1_5"	70
"AIF1L_0"	1422
"AIF1L_1"	8385
"AIF1L_2"	110
"AIFM1_0"	132
"AIFM1_1"	9
"AIFM1_2"	75
"AIFM1_3"	383
"AIFM1_4"	52
"AIFM1_5"	191
"AIFM1_6"	0
"AIFM1_7"	70
"AIFM1_8"	146
"AIFM1_9"	465
"AIFM2_0"	51
"AIFM2_1"	50
"AIFM3_0"	87
"AIFM3_1"	723
"AIFM3_2"	531
"AIFM3_3"	81
"AIG1_0"	43
"AIG1_1"	63
"AIG1_2"	159
"AIG1_3"	262
"AIM1_0"	0
"AIM1_1"	111
"AIM1_2"	34
"AIM1_3"	151
"AIM2_0"	37
"AIM2_1"	75
"AIM2_2"	12
"AIM2_3"	35
"AIMP1_0"	45
"AIMP1_1"	53
"AIMP1_2"	107
"AIMP1_3"	680
"AIMP1_4"	151
"AIMP2_0"	84
"AIMP2_1"	22
"AIMP2_2"	9
"AIMP2_3"	553
"AIP_0"	69
"AIP_1"	263
"AIP_2"	19
"AIPL1_0"	75
"AIPL1_1"	90
"AIPL1_2"	60
"AIPL1_3"	185
"AIPL1_4"	192
"AIPL1_5"	223
"AIRE_0"	19
"AIRE_1"	79
"AIRE_2"	155
"AJAP1_0"	67
"AJAP1_1"	49
"AJAP1_2"	44
"AJAP1_3"	66
"AJUBA_0"	17
"AJUBA_1"	284
"AJUBA_2"	64
"AJUBA_3"	48
"AJUBA_4"	41
"AJUBA_5"	176
"AJUBA_6"	38
"AK1_0"	40
"AK1_1"	229
"AK1_2"	21
"AK2_0"	176
"AK2_1"	238
"AK3_0"	823
"AK3_1"	57
"AK3_2"	280
"AK4_0"	95
"AK4_1"	150
"AK4_2"	128
"AK4_3"	0
"AK5_0"	234
"AK5_1"	84
"AK5_2"	81
"AK7_0"	48
"AK7_1"	22
"AK7_2"	120
"AK7_3"	8
"AK8_0"	28
"AK8_1"	19
"AK8_2"	329
"AK8_3"	285
"AKAP1_0"	51
"AKAP1_1"	31
"AKAP1_2"	25
"AKAP1_3"	53
"AKAP10_0"	429
"AKAP10_1"	5
"AKAP10_2"	38
"AKAP10_3"	18
"AKAP11_0"	73
"AKAP12_0"	66
"AKAP12_1"	52
"AKAP12_2"	220
"AKAP12_3"	178
"AKAP12_4"	119
"AKAP13_0"	76
"AKAP13_1"	168
"AKAP13_2"	500
"AKAP14_0"	129
"AKAP14_1"	98
"AKAP2_0"	250
"AKAP2_1"	73
"AKAP2_2"	78
"AKAP2_3"	6
"AKAP2_4"	86
"AKAP2_5"	111
"AKAP3_0"	230
"AKAP3_1"	117
"AKAP3_2"	22
"AKAP3_3"	48
"AKAP4_0"	107
"AKAP4_1"	844
"AKAP4_2"	24
"AKAP5_0"	70
"AKAP5_1"	31
"AKAP6_0"	166
"AKAP6_1"	74
"AKAP6_2"	61
"AKAP6_3"	118
"AKAP7_0"	93
"AKAP7_1"	28
"AKAP7_2"	112
"AKAP7_3"	30
"AKAP7_4"	149
"AKAP7_5"	139
"AKAP7_6"	44
"AKAP7_7"	32
"AKAP8_0"	37
"AKAP8_1"	33
"AKAP8L_0"	10
"AKAP8L_1"	45
"AKAP8L_2"	173
"AKAP9_0"	371
"AKAP9_1"	6
"AKAP9_2"	262
"AKD1_0"	127
"AKD1_1"	61
"AKD1_2"	146
"AKD1_3"	136
"AKIP1_0"	275
"AKIP1_1"	174
"AKIP1_2"	473
"AKIP1_3"	138
"AKIRIN1_0"	99
"AKIRIN1_1"	10
"AKIRIN1_2"	176
"AKIRIN1_3"	77
"AKIRIN2_0"	67
"AKIRIN2_1"	46
"AKIRIN2_2"	40
"AKNA_0"	37
"AKNA_1"	108
"AKNA_2"	32
"AKNA_3"	34
"AKNAD1_0"	20
"AKNAD1_1"	85
"AKNAD1_2"	297
"AKNAD1_3"	55
"AKNAD1_4"	6
"AKR1A1_0"	77
"AKR1A1_1"	9
"AKR1A1_2"	76
"AKR1A1_3"	78
"AKR1B1_0"	3
"AKR1B1_1"	8
"AKR1B1_2"	101
"AKR1B10_0"	26
"AKR1B10_1"	213
"AKR1B15_0"	46
"AKR1B15_1"	112
"AKR1B15_2"	83
"AKR1B15_3"	42
"AKR1C1_0"	48
"AKR1C1_1"	24
"AKR1C1_2"	54
"AKR1C2_0"	37
"AKR1C2_1"	1
"AKR1C2_2"	176
"AKR1C3_0"	81
"AKR1C3_1"	39
"AKR1C3_2"	98
"AKR1C3_3"	188
"AKR1C4_0"	84
"AKR1C4_1"	196
"AKR1D1_0"	360
"AKR1D1_1"	191
"AKR1D1_2"	84
"AKR1E2_0"	11
"AKR1E2_1"	124
"AKR1E2_2"	19
"AKR7A2_0"	7
"AKR7A2_1"	45
"AKR7A2_2"	118
"AKR7A2_3"	23
"AKR7A3_0"	36
"AKR7A3_1"	90
"AKR7A3_2"	35
"AKR7A3_3"	10
"AKR7A3_4"	44
"AKR7A3_5"	348
"AKT1_0"	137
"AKT1_1"	104
"AKT1_2"	82
"AKT1_3"	24
"AKT1S1_0"	203
"AKT1S1_1"	8
"AKT1S1_2"	9
"AKT2_0"	24
"AKT2_1"	128
"AKT2_2"	64
"AKT2_3"	9
"AKT3_0"	153
"AKT3_1"	170
"AKT3_2"	147
"AKT3_3"	37
"AKT3_4"	183
"AKTIP_0"	36
"AKTIP_1"	126
"AL359392.1_0"	6
"AL359853.2_0"	12
"AL359853.2_1"	9
"AL359853.2_2"	49
"AL589988.1_0"	3
"AL589988.1_1"	63
"AL589988.1_2"	64
"ALAD_0"	100
"ALAD_1"	34
"ALAD_2"	159
"ALAS1_0"	7
"ALAS1_1"	4
"ALAS1_2"	20
"ALAS2_0"	613
"ALAS2_1"	320
"ALAS2_2"	171
"ALB_0"	148
"ALB_1"	288
"ALB_2"	34
"ALCAM_0"	129
"ALCAM_1"	212
"ALCAM_2"	45
"ALDH16A1_0"	41
"ALDH16A1_1"	18927
"ALDH16A1_2"	184
"ALDH18A1_0"	165
"ALDH18A1_1"	140
"ALDH18A1_2"	303
"ALDH18A1_3"	128
"ALDH1A1_0"	146
"ALDH1A1_1"	4
"ALDH1A1_2"	231
"ALDH1A1_3"	65
"ALDH1A2_0"	137
"ALDH1A2_1"	438
"ALDH1A2_2"	394
"ALDH1A2_3"	1081
"ALDH1A3_0"	31
"ALDH1A3_1"	36
"ALDH1A3_2"	90
"ALDH1B1_0"	184
"ALDH1B1_1"	7
"ALDH1L1_0"	228
"ALDH1L1_1"	2441
"ALDH1L1_2"	38
"ALDH1L1_3"	1078
"ALDH1L1_4"	93
"ALDH1L1_5"	235
"ALDH1L2_0"	10
"ALDH1L2_1"	15
"ALDH1L2_2"	275
"ALDH1L2_3"	4
"ALDH2_0"	113
"ALDH2_1"	36
"ALDH2_2"	222
"ALDH2_3"	60
"ALDH2_4"	64
"ALDH3A1_0"	4100
"ALDH3A1_1"	111
"ALDH3A1_2"	194
"ALDH3A1_3"	204
"ALDH3A2_0"	88
"ALDH3A2_1"	1670
"ALDH3A2_2"	138
"ALDH3A2_3"	89
"ALDH3B2_0"	56
"ALDH3B2_1"	49
"ALDH3B2_2"	283
"ALDH4A1_0"	65
"ALDH4A1_1"	107
"ALDH4A1_2"	55
"ALDH4A1_3"	69
"ALDH4A1_4"	558
"ALDH4A1_5"	40
"ALDH4A1_6"	389
"ALDH4A1_7"	228
"ALDH5A1_0"	321
"ALDH5A1_1"	241
"ALDH5A1_2"	176
"ALDH5A1_3"	87
"ALDH6A1_0"	14
"ALDH6A1_1"	3
"ALDH6A1_2"	73
"ALDH7A1_0"	85
"ALDH7A1_1"	17
"ALDH8A1_0"	151
"ALDH8A1_1"	364
"ALDH8A1_2"	202
"ALDH8A1_3"	322
"ALDH9A1_0"	65
"ALDH9A1_1"	3
"ALDH9A1_2"	109
"ALDH9A1_3"	11
"ALDH9A1_4"	300
"ALDOA_0"	30
"ALDOA_1"	36
"ALDOA_2"	575
"ALDOB_0"	13
"ALDOB_1"	158
"ALDOB_2"	154
"ALDOB_3"	64
"ALDOC_0"	268
"ALDOC_1"	245
"ALDOC_2"	137
"ALDOC_3"	18
"ALG1_0"	16
"ALG1_1"	48
"ALG1_2"	32
"ALG1_3"	19
"ALG10_0"	55
"ALG10_1"	9
"ALG10_2"	27
"ALG10B_0"	23
"ALG10B_1"	37
"ALG10B_2"	4
"ALG11_0"	49
"ALG11_1"	0
"ALG11_2"	111
"ALG11_3"	9
"ALG12_0"	1773
"ALG12_1"	94
"ALG12_2"	110
"ALG12_3"	241
"ALG13_0"	370
"ALG13_1"	22
"ALG13_2"	61
"ALG13_3"	241
"ALG13_4"	15
"ALG13_5"	23
"ALG14_0"	20
"ALG14_1"	18
"ALG14_2"	29
"ALG14_3"	69
"ALG2_0"	98
"ALG2_1"	34
"ALG2_2"	14
"ALG2_3"	79
"ALG3_0"	1562
"ALG3_1"	4315
"ALG3_2"	12261
"ALG3_3"	321
"ALG5_0"	98
"ALG5_1"	135
"ALG5_2"	126
"ALG6_0"	1
"ALG6_1"	44
"ALG8_0"	99
"ALG8_1"	183
"ALG8_2"	23
"ALG9_0"	830
"ALG9_1"	324
"ALG9_2"	242
"ALK_0"	243
"ALK_1"	210
"ALK_2"	81
"ALKBH1_0"	372
"ALKBH1_1"	36
"ALKBH1_2"	13
"ALKBH2_0"	116
"ALKBH2_1"	81
"ALKBH2_2"	101
"ALKBH2_3"	53
"ALKBH2_4"	60
"ALKBH2_5"	90
"ALKBH3_0"	139
"ALKBH3_1"	42
"ALKBH3_2"	45
"ALKBH4_0"	54
"ALKBH4_1"	99
"ALKBH4_2"	178
"ALKBH5_0"	17
"ALKBH5_1"	48
"ALKBH5_2"	10
"ALKBH6_0"	16
"ALKBH6_1"	26
"ALKBH6_2"	858
"ALKBH6_3"	379
"ALKBH7_0"	119
"ALKBH7_1"	44
"ALKBH7_2"	26
"ALKBH7_3"	133
"ALKBH8_0"	73
"ALKBH8_1"	82
"ALLC_0"	17
"ALLC_1"	193
"ALLC_2"	35
"ALMS1_0"	43
"ALMS1_1"	25
"ALMS1_2"	144
"ALMS1_3"	93
"ALOX12_0"	26
"ALOX12_1"	132
"ALOX12_2"	3
"ALOX12_3"	19
"ALOX12B_0"	57
"ALOX12B_1"	289
"ALOX12B_2"	6
"ALOX15_0"	50
"ALOX15_1"	14
"ALOX15B_0"	430
"ALOX15B_1"	224
"ALOX15B_2"	681
"ALOX15B_3"	33
"ALOX5_0"	175
"ALOX5_1"	179
"ALOX5_2"	27
"ALOX5AP_0"	181
"ALOX5AP_1"	37
"ALOX5AP_2"	69
"ALOX5AP_3"	243
"ALOXE3_0"	326
"ALOXE3_1"	269
"ALOXE3_2"	69
"ALPI_0"	24
"ALPI_1"	171
"ALPI_2"	164
"ALPI_3"	72
"ALPK1_0"	183
"ALPK1_1"	142
"ALPK1_2"	195
"ALPK1_3"	172
"ALPK2_0"	253
"ALPK2_1"	36
"ALPK2_2"	18
"ALPK3_0"	40
"ALPK3_1"	1
"ALPK3_2"	276
"ALPL_0"	397
"ALPL_1"	147
"ALPL_2"	126
"ALPL_3"	247
"ALPL_4"	279
"ALPL_5"	173
"ALPP_0"	11
"ALPP_1"	8
"ALPP_2"	21
"ALPP_3"	99
"ALPP_4"	155
"ALPP_5"	19
"ALPPL2_0"	625
"ALPPL2_1"	10
"ALPPL2_2"	26
"ALPPL2_3"	12
"ALS2_0"	30
"ALS2_1"	23
"ALS2_2"	134
"ALS2_3"	31
"ALS2_4"	42
"ALS2_5"	46
"ALS2_6"	59
"ALS2CL_0"	110
"ALS2CL_1"	290
"ALS2CL_2"	610
"ALS2CL_3"	78
"ALS2CL_4"	245
"ALS2CL_5"	48
"ALS2CL_6"	137
"ALS2CR11_0"	352
"ALS2CR11_1"	155
"ALS2CR11_2"	117
"ALS2CR11_3"	53
"ALS2CR12_0"	69
"ALS2CR12_1"	131
"ALS2CR12_2"	464
"ALS2CR12_3"	291
"ALS2CR12_4"	73
"ALS2CR8_0"	38
"ALS2CR8_1"	24
"ALS2CR8_2"	23
"ALS2CR8_3"	107
"ALS2CR8_4"	121
"ALS2CR8_5"	95
"ALX1_0"	21
"ALX1_1"	143
"ALX1_2"	38
"ALX1_3"	130
"ALX3_0"	360
"ALX3_1"	6
"ALX3_2"	441
"ALX3_3"	27
"ALX3_4"	109
"ALX4_0"	139
"ALX4_1"	141
"ALX4_2"	59
"ALX4_3"	115
"ALYREF_0"	30
"ALYREF_1"	37
"ALYREF_2"	65
"AMACR_0"	368
"AMACR_1"	198
"AMACR_2"	123
"AMACR_3"	115
"AMACR_4"	147
"AMACR_5"	10
"AMACR_6"	7
"AMACR_7"	179
"AMACR_8"	37
"AMBN_0"	160
"AMBN_1"	114
"AMBN_2"	7
"AMBP_0"	16
"AMBP_1"	104
"AMBP_2"	165
"AMBRA1_0"	202
"AMBRA1_1"	159
"AMBRA1_2"	36
"AMBRA1_3"	127
"AMD1_0"	3
"AMD1_1"	93
"AMD1_2"	211
"AMDHD1_0"	33
"AMDHD1_1"	75
"AMDHD1_2"	30
"AMDHD1_3"	29
"AMDHD2_0"	490
"AMDHD2_1"	237
"AMDHD2_2"	120
"AMDHD2_3"	152
"AMELX_0"	102
"AMELX_1"	1588
"AMELX_2"	287
"AMELX_3"	98
"AMELY_0"	35
"AMFR_0"	122
"AMFR_1"	16
"AMFR_2"	61
"AMFR_3"	4
"AMH_0"	94
"AMH_1"	119
"AMH_2"	5
"AMH_3"	33
"AMHR2_0"	662
"AMHR2_1"	166
"AMHR2_2"	193
"AMHR2_3"	660
"AMICA1_0"	517
"AMICA1_1"	55
"AMICA1_2"	67
"AMICA1_3"	393
"AMIGO1_0"	81
"AMIGO2_0"	83
"AMIGO2_1"	113
"AMIGO3_0"	6
"AMIGO3_1"	267
"AMMECR1_0"	370
"AMMECR1_1"	164
"AMMECR1_2"	49
"AMMECR1_3"	239
"AMMECR1L_0"	44
"AMMECR1L_1"	60
"AMMECR1L_2"	179
"AMMECR1L_3"	75
"AMMECR1L_4"	157
"AMN_0"	119
"AMN_1"	114
"AMN1_0"	145
"AMN1_1"	37
"AMN1_2"	173
"AMN1_3"	65
"AMOT_0"	41
"AMOT_1"	50
"AMOT_2"	309
"AMOT_3"	195
"AMOT_4"	114
"AMOTL1_0"	24
"AMOTL1_1"	119
"AMOTL1_2"	203
"AMOTL2_0"	1286
"AMOTL2_1"	368
"AMOTL2_2"	4
"AMOTL2_3"	328
"AMOTL2_4"	162
"AMPD1_0"	102
"AMPD1_1"	94
"AMPD2_0"	825
"AMPD2_1"	56
"AMPD2_2"	151
"AMPD2_3"	1079
"AMPD2_4"	761
"AMPD2_5"	177
"AMPD3_0"	55
"AMPD3_1"	230
"AMPD3_2"	252
"AMPH_0"	596
"AMPH_1"	157
"AMPH_2"	438
"AMPH_3"	209
"AMT_0"	283
"AMT_1"	18
"AMT_2"	1944
"AMT_3"	233
"AMT_4"	194
"AMT_5"	147
"AMT_6"	556
"AMT_7"	443
"AMTN_0"	47
"AMTN_1"	147
"AMTN_2"	61
"AMTN_3"	9
"AMTN_4"	104
"AMTN_5"	102
"AMY2A_0"	0
"AMY2A_1"	118
"AMY2B_0"	127
"AMY2B_1"	2
"AMZ1_0"	64
"AMZ1_1"	49
"AMZ1_2"	66
"AMZ2_0"	355
"AMZ2_1"	115
"AMZ2_2"	40
"AMZ2_3"	63
"ANAPC1_0"	1
"ANAPC10_0"	201
"ANAPC10_1"	1
"ANAPC10_2"	59
"ANAPC10_3"	42
"ANAPC11_0"	103
"ANAPC11_1"	19
"ANAPC11_2"	355
"ANAPC11_3"	30
"ANAPC11_4"	101
"ANAPC13_0"	64
"ANAPC13_1"	1
"ANAPC13_2"	472
"ANAPC13_3"	48
"ANAPC13_4"	116
"ANAPC15_0"	12
